moma_artist_id,artist_name,nationality,gender,born,dead
700,Jean Boucher,French,male,,
701,Alice Boughton,American,female,1865,1943.0
702,Bouillon,French,,,
703,Firmin Bouisset,French,male,1859,1925.0
704,Bart Boumans,Dutch,male,,
705,Christine Boumeester,Dutch,female,1904,1971.0
706,Louis Bouquet,French,male,1885,1952.0
707,Harry Bouras,American,male,1931,1993.0
708,Émile-Antoine Bourdelle,French,male,1861,1929.0
709,Jouineau Bourduge,French,,,
710,Louise Bourgeois,American,female,1911,2010.0
711,Fergus Bourke,Irish,male,1934,2004.0
712,Margaret Bourke-White,American,female,1904,1971.0
713,Samuel Bourne,British,male,1834,1912.0
714,J. Bouski,Polish,,,
715,Jean-Louis Boussingault,French,male,1883,1943.0
716,Henri Boutet,French,male,1851,1919.0
717,Boutrou,French,,,
718,Lynn Bowers,American,male,1932,
719,Frank Bowling,British,male,1934,
720,Stanley Boxer,American,male,1926,2000.0
721,Fiske Boyd,American,male,1895,1975.0
722,Fionnuala Boyd,British,female,1944,
723,James Henderson Boyd,Canadian,male,1928,2002.0
724,Mark Boyle,British,male,1934,
725,James Boynton,American,male,1928,2010.0
726,Paul Brach,American,male,1924,2007.0
727,Angel Bracho,Mexican,male,1911,2005.0
728,M. Leone Bracker,American,male,1885,1937.0
729,Su Braden,British,female,1940,
730,Martin Bradley,British,male,,
731,Paul Bradley,American,male,1960,
732,William Bradley,American,male,1868,1962.0
733,Dove Bradshaw,American,male,1949,
734,Mathew B. Brady (studio of),American,male,1823,1896.0
736,Joe Brainard,American,male,1942,1994.0
737,Emile Branchard,American,male,1881,1938.0
738,Constantin Brâncuși,French,male,1876,1957.0
739,Hans Brand,German,male,1854,1945.0
740,Bill Brandt,British,male,1904,1983.0
741,Marianne Brandt,German,female,1893,1983.0
742,Robert Brandwein,American,male,1933,1972.0
743,Frank Brangwyn,British,male,1867,1956.0
744,Georges Braque,French,male,1882,1963.0
745,Brassaï (Gyula Halász),French,male,1899,1984.0
746,John Randall Bratby,British,male,1928,1992.0
747,Pieter Brattinga,Dutch,male,1931,
749,Adolphe Braun,French,male,1812,1877.0
750,Braun et Compagnie,French,male,,
751,Victor Brauner,Romanian,male,1903,1966.0
752,Troy Brauntuch,American,male,1954,
753,Claudio Bravo,Chilean,male,1936,2011.0
755,Stipe Brčić,Croatian,male,1948,
756,George Brecht,American,male,1926,2008.0
757,Charles H. Breed,American,male,1876,1950.0
758,Robert Breer,American,male,1926,2011.0
759,Carl-Arne Breger,Swedish,male,1923,
760,K. P. Brehmer,German,male,1938,1997.0
761,Raymond Breinin,American,male,1910,2000.0
762,Joseph Breitenbach,American,male,1896,1984.0
763,Bjorn G. Breitholtz,Swedish,male,,
764,Uwe Bremer,German,male,1940,
766,Miguel Bresciano,Uruguayan,male,1937,1979.0
767,Rodolphe Bresdin,French,male,1822,1885.0
768,André Breton,French,male,1896,1966.0
769,Marcel Breuer,American,male,1902,1981.0
771,William Brice,American,male,1921,2008.0
772,Charles D. Briddell,American,male,,
773,Marilyn Bridges,American,female,1948,
774,Barry Bridgwood,American,male,1957,
775,G. Stanislaus Brien,British,,,
776,Judson Briggs,American,male,,2007.0
777,Anne W. Brigman,American,female,1869,1950.0
778,Serge Brignoni,Swiss,male,1903,2002.0
779,Denis Brihat,French,male,1928,
780,Enrique Brinkmann,Spanish,male,1938,
781,Horace Bristol,American,male,1908,1997.0
782,L. N. Britton,American,,1858,1934.0
783,René Brô,French,male,1930,1987.0
784,John Brockman,American,male,1941,
785,Gottfried Brockmann,German,male,1903,1983.0
787,Gandy Brodie,American,male,1925,1975.0
788,Alexey Brodovitch,American,male,1898,1971.0
789,Alexander Brodsky,Russian,male,1955,
790,Jürgen Brodwolf,Swiss,male,1932,
791,Stephen Brody,American,male,1926,
792,Horace Brodzky,American,male,1885,1969.0
793,Stig Brøgger,Danish,male,1941,
794,Robert Broner,American,male,1922,2010.0
795,Marcel Broodthaers,Belgian,male,1924,1976.0
796,Alexander Brook,American,male,1898,1980.0
797,John Brook,American,male,1924,
798,James Brooks,American,male,1906,1992.0
799,Milton Brooks,American,male,1901,1956.0
800,Wendell Brooks,American,male,1939,
801,Harry Brorby,American,male,1927,2012.0
802,Joan Brossa,Spanish,male,1919,1998.0
803,Gary Stephen Brotmeyer,American,male,1946,
804,Arthur William Brown,American,male,1881,1966.0
805,Gustav A. Brown,American,male,1908,
806,James Brown,American,male,1951,2020.0
807,Joan Brown,American,female,1938,1990.0
808,Kathan Brown,American,female,1935,
809,Margaret DeM Brown,American,female,,
810,Ray Brown,American,male,1933,
811,Roger Brown,American,male,1941,1997.0
814,Byron Browne,American,male,1907,1961.0
815,Colleen Browning,American,female,1923,
816,Robert Brownjohn,American,male,1925,1970.0
817,Kenneth Brozen,American,male,1927,1989.0
818,Roser Llop Bru,Chilean,female,1923,
819,Salvador Bru,Chilean,male,1923,
820,Jon O. Brubaker,American,male,1875,1953.0
821,Patrick Henry Bruce,American,male,1881,1936.0
822,Anton Bruehl,American,male,1900,1982.0
824,Francis Bruguière,American,male,1879,1945.0
825,Paul Brühwiler,Swiss,male,1939,
826,William Brui,Israeli,male,1946,
827,Brumhoff,Nationality unknown,,,
828,Donald Brun,Swiss,male,1909,1999.0
829,Peter Brüning,German,male,1929,1970.0
830,Robert Brunner,American,male,1958,
831,Albin Brunovsky,Slovak,male,,
832,Norman Bruns,American,male,1921,2005.0
833,Günter Brus,Austrian,male,1938,
834,Grisha Bruskin,Russian,male,1945,
835,Wim Brusse,Dutch,male,1910,1978.0
836,William Bryant,American,male,1946,
837,Camille Bryen,French,male,1907,1976.0
838,Tadeusz Brzozowski,Polish,male,1918,1987.0
839,Gernot Bubenik,German,male,1942,
840,Boris Bućan,Croatian,male,1947,
841,Erich Buchegger,Austrian,male,1924,
842,Gustave Buchet,Swiss,male,1888,1963.0
843,Carl Buchheister,German,male,1890,1964.0
844,Erich Buchholz,German,male,1891,1972.0
845,John Buck,American,male,1946,
846,Peer Bücking,German,,1906,1940.0
847,John Buckland-Wright,British,male,1897,1954.0
848,Peter H. Buckley,American,male,1925,1991.0
849,Stephen Buckley,British,male,,
850,David Budd,American,male,1927,1991.0
851,Dan Budnik,American,male,1933,2020.0
852,Budry,Greek,,,
853,Eugene Buechel,American,male,1874,1954.0
854,Alice Standish Buell,American,female,1892,1964.0
855,Bernard Buffet,French,male,1928,1999.0
856,Fritz Bühler,Swiss,male,1909,1963.0
857,Felix Buhot,French,male,1847,1898.0
858,Adam Bujak,Polish,male,1940,
860,John G. Bullock,American,male,1854,1939.0
861,Wynn Bullock,American,male,1902,1975.0
862,Torun Bülow-Hübe,Swedish,female,1929,
863,Louis Bunce,American,male,1907,1983.0
864,Willi Bunkowski,German,male,1949,
865,Édouard-Wilfred Buquet,French,male,1866,
866,Pierre Buraglio,French,male,1939,
867,Pablo Burchard,Chilean,male,1875,1964.0
869,Max Burchartz,German,male,1887,1961.0
870,Charles Burchfield,American,male,1893,1967.0
871,Chris Burden,American,male,1946,2015.0
873,Daniel Buren,French,male,1938,
874,Bill Burke,American,male,1943,
875,Burkhard,Swiss,,,
876,Paul Burlin,American,male,1886,1969.0
877,David Burliuk,Ukrainian,male,1882,1967.0
878,Ian Burn,Australian,male,1939,1993.0
879,Edward Burne-Jones,British,male,1833,1898.0
880,Deirdre Burnett,British,female,1939,
881,Joseph Burnett,American,male,1923,
882,Marsha Burns,American,female,1945,
883,Edward Burra,British,male,1905,1976.0
884,Alberto Burri,Italian,male,1915,1995.0
885,René Burri,Swiss,male,1933,2014.0
886,Larry Burrows,British,male,1926,1971.0
888,Richmond Burton,American,male,1960,
889,Scott Burton,American,male,1939,1989.0
890,Pol Bury,Belgian,male,1922,2005.0
892,Andrew Foster Bush,American,male,1956,
893,Jack Bush,Canadian,male,1909,1977.0
894,Wolf von dem Bussche,American,male,1934,2014.0
895,Solomon D. Butcher,American,male,1856,1927.0
898,Frances Butler,American,female,1940,
899,Horacio A. Butler,Argentine,male,1897,1983.0
900,Reg Butler,British,male,1913,1983.0
901,Elizabeth Butterworth,British,female,1949,
902,James Lee Byars,American,male,1932,1997.0
903,Michael Byron,American,male,1954,
904,C.N. and Company,British,,,
905,Roland Cabot,Brazilian,male,,
906,Luigi Caccia Dominioni,Italian,male,1913,
907,Cadavre Exquis,French,,,
908,John Cadenhead,American,male,1937,
909,Paul Cadmus,American,male,1904,1999.0
910,Poul Cadovius,Danish,male,1911,
911,Deborah Fleming Caffery,American,female,1948,
912,John Cage,American,male,1912,1992.0
913,Corrado Cagli,Italian,male,1910,1976.0
914,Miriam Cahn,Swiss,female,1949,
915,Marcelle Cahn,French,female,1895,1981.0
916,Fred Cain,American,male,1938,
917,José Milner Cajahuaringa,Peruvian,male,1932,
918,Charles Cajori,American,male,1921,
919,Letterio Calapai,American,male,1902,1993.0
920,Nicolas Calas,American,male,1907,1988.0
921,Lawrence Calcagno,American,male,1916,1993.0
922,Alexander Calder,American,male,1898,1976.0
923,Dale R. Caldwell,American,male,1929,
924,Harry Callahan,American,male,1912,1999.0
925,Kenneth Callahan,American,male,1905,1986.0
926,Mary Callery,American,female,1903,1977.0
927,Edwin Calligan,British,male,,
928,Jo Ann Callis,American,female,1940,
931,"P. E. Camerer, St. Paul, MN",American,,,
932,Julia Margaret Cameron,British,female,1815,1879.0
933,Julio Camino Sanchez,Peruvian,male,1919,2007.0
934,Luis Camnitzer,Uruguayan,male,1937,
935,Charles Camoin,French,male,1879,1965.0
937,Nickie Campbell,American,,1962,
938,Jewett Campbell,American,male,1912,1999.0
939,Steven Campbell,British,male,1954,
940,Heinrich Campendonk,German,male,1889,1957.0
941,Antonia Campi,Italian,female,1921,
942,Massimo Campigli,Italian,male,1895,1971.0
944,Peter Campus,American,male,1937,
945,Vincent Canadé,American,male,1879,1961.0
946,Antonio Cañavate Gómez,Spanish,male,1902,1987.0
947,John Candelario,American,male,1916,1993.0
948,Louis Cane,French,male,1943,
949,Giacomo Caneva,Italian,male,1810,1890.0
950,Johannes Canis,German,male,1895,1977.0
952,Rafael Canogar,Spanish,male,1935,
953,Domenico Cantatore,Italian,male,1906,1998.0
954,Federico Cantú,Mexican,male,1908,1989.0
955,Cornell Capa,American,male,1918,2008.0
956,Robert Capa,American,male,1913,1954.0
957,Bruno Capacci,Italian,male,1906,1996.0
958,Josef Capek,Czech,male,1887,1945.0
959,Alfred Capel Cure,British,male,1826,1896.0
960,Giuseppe Capogrossi,Italian,male,1900,1972.0
961,Paul Caponigro,American,male,1932,
962,Leonetto Cappiello,French,male,1875,1942.0
963,Luis B. Caputo Demarco,Argentine,male,1899,1994.0
964,Aida Carballo,Argentine,female,,
965,Miguel-Ángel Cárdenas,Dutch,male,1934,2015.0
966,Augustin Càrdenas,Cuban,male,1927,2001.0
967,Santiago Cárdenas,Colombian,male,1937,
968,Emil Cardinaux,Swiss,male,1877,1936.0
969,José Bernardo Cardoso Jr.,Brazilian,male,1861,1947.0
970,Étienne Carjat,French,male,1829,1906.0
972,Arthur B. Carles,American,male,1882,1952.0
973,C. Carleton,American,,,
974,Marie Carlier,French,female,1920,1986.0
975,Charles W. Carlson,American,male,,
976,Richard Carlson,Australian,male,1941,
977,Jean Carlu,French,male,1900,1997.0
978,Natacha Carlu,Nationality unknown,female,,
980,Eugenio Carmi,Italian,male,1920,
981,John William Carnell,American,male,1952,
982,Anthony Caro,British,male,1924,2013.0
983,Carol,Cuban,,,
984,Paolo Carosone,Italian,male,1941,
985,Carpenter,British,,,
986,William L. Carqueville,American,male,1871,1946.0
987,Carlo Carrà,Italian,male,1881,1966.0
988,Mario Carreño,Chilean,male,1913,1999.0
989,Clara Carrié,Argentine,female,,
990,Eugène Carrière,French,male,1849,1906.0
991,Mario Carrieri,Italian,male,1932,
993,Leonora Carrington,British,female,1917,2011.0
994,John Carroll,American,male,1892,1959.0
996,Patricia Jon Carroll,American,female,1942,
998,Clarence H. Carter,American,male,1904,2000.0
999,Paul Carter,American,male,1903,1938.0
1000,Henri Cartier-Bresson,French,male,1908,2004.0
1001,Flavio de R. Carvalho,Brazilian,male,1899,1973.0
1003,Carybé (Hector Bernabó),Brazilian,male,1911,1997.0
1004,John Casado,American,male,1944,
1007,Andrea Cascella,Italian,female,1920,1990.0
1008,Pietro Cascella,Italian,male,1921,
1009,Jacqueline S. Casey,American,female,1927,
1010,Sydney Cash,American,male,1941,
1012,Tranquillo Casiraghi,Italian,male,1923,2005.0
1013,Felice Casorati,Italian,male,1883,1963.0
1014,Karl Caspar,German,male,1879,1956.0
1015,A. M. Cassandre,French,male,1901,1968.0
1016,Mary Cassatt,American,female,1844,1926.0
1017,Axel Cassel,French,male,1955,2015.0
1019,Herbert Carroll Cassill,American,male,,2008.0
1021,Rodolfo V Castagna,Argentine,male,,
1023,Moshe Elazar Castel,Israeli,male,1909,1992.0
1024,Pedro Castelar Báez,Mexican,male,,
1025,Enrico Castellani,Italian,male,1930,
1026,Julio Castellanos,Mexican,male,1905,1947.0
1027,Federico Castellon,American,male,1914,1971.0
1028,Achille Castiglioni,Italian,male,1918,2002.0
1029,Pier Giacomo Castiglioni,Italian,male,1913,1968.0
1030,Fernando Castillo,Mexican,male,1882,1940.0
1031,Rosemarie Castoro,American,female,1939,2015.0
1033,Vita Castro,Mexican,female,,
1034,Enrique Castro-Cid,Chilean,male,1937,1992.0
1035,P. H. Caswell,American,,,
1036,Umberto Catalano,Italian,male,1944,
1037,Elizabeth Catlett,American,female,1915,2012.0
1038,Bob Cato,Nationality unknown,male,1923,
1039,Patrick Caulfield,British,male,1936,2005.0
1040,Cause,French,,,
1041,Alik Cavaliere,Italian,male,1926,
1042,Giorgio Cavallon,American,male,1904,1989.0
1043,Cazals,French,male,1865,1941.0
1044,Bruno Ceccobelli,Italian,male,1952,
1045,Francis Celentano,American,male,1928,
1046,Stojan Celic,Nationality unknown,male,,
1047,Perez Celis,Argentine,male,,
1048,Vija Celmins,American,female,1938,
1050,Edmond Ceria,French,male,1884,1955.0
1051,Emilio Cerri,Italian,male,,1947.0
1052,César (César Baldaccini),French,male,1921,1998.0
1053,Paul Cézanne,French,male,1839,1906.0
1054,Lynn Chadwick,British,male,1914,2003.0
1055,Marc Chagall,French,male,1887,1985.0
1056,Roger Chailloux,Dutch,male,,
1057,Gaston Chaissac,French,male,1910,1964.0
1058,Paul Chaleff,American,male,1947,
1059,Samuel Chamberlain,American,male,1895,1975.0
1060,John Chamberlain,American,male,1927,2011.0
1062,Chambers,American,,,
1063,Martín Chambi,Peruvian,male,1891,1973.0
1064,Roger Chancel,French,male,1898,1976.0
1065,Bruce Chandler,American,male,1945,
1068,Linda Chapman,American,female,1952,
1069,André Chapon,French,male,,
1070,Walter Chappell,American,male,1925,
1071,Serge Charchoune,Russian,male,1888,1975.0
1072,Chargesheimer (Karl-Heinz Hargesheimer),German,male,1924,1972.0
1073,Sarah Charlesworth,American,female,1947,2013.0
1074,Jean Charlot,American,male,1898,1979.0
1078,Louisa Chase,American,female,1951,2016.0
1080,Theodore Chassériau,French,male,1819,1856.0
1081,Roger Chastel,French,male,1897,1981.0
1083,Edward Chavez,American,male,1917,1995.0
1084,José Chávez Morado,Mexican,male,1909,2002.0
1085,Santos Chávez,Chilean,male,1934,2001.0
1086,Bernard Cheese,British,male,,
1088,Cheng Sha Ping,Chinese,,,
1089,Jules Chéret,French,male,1836,1932.0
1091,Ivan Chermayeff,American,male,1932,2017.0
1092,Norman Cherner,American,male,1920,
1093,Iakov Chernikhov,Russian,male,1889,1951.0
1095,Michael Chernyshov,Russian,male,1945,
1096,Lee Chesney,American,male,1920,
1097,Sandro Chia,Italian,male,1946,
1098,Miriam Chiaverini,Brazilian,female,,
1099,Judy Chicago,American,female,1937,
1100,John Chick,American,male,,
1101,Pietro Chiesa,Italian,male,1892,1948.0
1102,Chikuchi Toshio,,,,
1103,Bernard Childs,American,male,1910,1985.0
1104,Eduardo Chillida,Spanish,male,1924,2002.0
1105,Thomas Chimes,American,male,1921,2009.0
1106,Giorgio de Chirico,Italian,male,1888,1978.0
1107,Marcel Chirnoaga,Romanian,male,1930,2008.0
1108,Anna Chojnacka,Polish,female,1914,2007.0
1109,Seiji Chokai,Japanese,male,1902,1972.0
1110,Chunghi Choo,American,female,1938,
1111,Gilles-Louis Chrétien,French,male,,
1112,William Christenberry,American,male,1936,2016.0
1113,Dan Christensen,American,male,1942,2007.0
1114,Christo,American,male,1935,2020.0
1116,Howard Chandler Christy,American,male,1872,1952.0
1117,Halina Chrostowska,Polish,female,1929,1990.0
1118,Chryssa,American,female,1933,2013.0
1119,Caldecot Chubb,American,male,1950,
1120,John W. Church,American,male,1934,
1122,Seymour Chwast,American,male,1931,
1123,Michael Ciavolino,American,male,1924,2019.0
1124,Carmen L. Cicero,American,male,1926,
1125,Roman Cieslewicz,French,male,1930,1996.0
1126,Nicolai Cikovsky,American,male,1894,1984.0
1128,Carlo Cisventi,Italian,male,1929,
1129,Paul Citroen,Dutch,male,1896,1983.0
1130,Minna Citron,American,female,1896,1991.0
1132,Pierre Eugène Clairin,French,male,1897,1980.0
1133,Larry Clark,American,male,1943,
1134,John Clem Clarke,American,male,1937,2021.0
1135,Edna Clarke-Hall,British,female,1879,1979.0
1136,José Claudio Da Silva,Brazilian,male,1932,
1137,Carlfriedrich Claus,German,male,1930,1998.0
1138,Antoni Clavé,Spanish,male,1913,
1139,Maude Schuyler Clay,American,female,1953,
1140,Cléanthe (Cléante Carr),American,female,1911,2001.0
1142,Roman Clemens,Swiss,male,1910,1992.0
1143,Gisela Clemens,German,female,,
1144,Mildred Leo Clemens,American,female,1889,
1145,Francesco Clemente,Italian,male,1952,
1146,Lucien Clergue,French,male,1934,
1147,Fabrizio Clerici,Italian,male,1913,1993.0
1148,Pierre Clerk,Canadian,male,1928,
1150,Henry Cliffe,British,male,,
1151,Charles Clifford,British,male,1819,1863.0
1152,William Clift,American,male,1944,
1153,Paul Clinton,American,male,1942,
1155,Carroll Cloar,American,male,1913,1993.0
1156,Chuck Close,American,male,1940,2021.0
1157,John Timothy Close,American,male,1958,
1158,Emile Clouet,French,male,,
1159,Prunella Clough,British,female,1919,1999.0
1160,Stanley T. Clough,American,male,,
1161,William Clutz,American,male,1933,
1162,Gerald Coble,American,male,1933,
1163,Chema Cobo,Spanish,male,1952,
1164,Alvin Langdon Coburn,American,male,1882,1966.0
1167,Sam Cocomise,American,male,1910,2010.0
1168,Jean Cocteau,French,male,1889,1963.0
1170,Sue Coe,British,female,1951,
1171,Haskell Coffin,American,male,,
1172,Bernard Cohen,British,male,1933,
1173,Barry Cohen,American,male,1934,1990.0
1174,George Cohen,American,male,1919,1999.0
1175,Mark Cohen,American,male,1943,
